DataHora,TemperaturaInterna,TemperaturaExterna,Ventilador,Aquecedor
2024-12-06 00:43:50.514738,27.68,26.67,0,0
2024-12-06 00:53:50.514738,27.7,26.83,0,0
2024-12-06 01:03:50.514738,27.6,26.89,0,0
2024-12-06 01:13:50.514738,27.55,26.98,0,0
2024-12-06 01:23:50.514738,27.55,26.87,0,1
2024-12-06 01:33:50.514738,27.57,27.0,0,0
2024-12-06 01:43:50.514738,27.51,27.32,0,0
2024-12-06 01:53:50.514738,27.6,27.35,0,0
2024-12-06 02:03:50.514738,27.58,27.54,0,0
2024-12-06 02:13:50.514738,27.65,27.68,0,0
2024-12-06 02:23:50.514738,27.56,27.35,0,0
2024-12-06 02:33:50.514738,27.63,27.65,0,0
2024-12-06 02:43:50.514738,27.66,27.99,0,0
2024-12-06 02:53:50.514738,27.6,28.22,0,0
2024-12-06 03:03:50.514738,27.64,28.69,0,0
2024-12-06 03:13:50.514738,27.64,28.9,0,0
2024-12-06 03:23:50.514738,27.64,29.37,0,0
2024-12-06 03:33:50.514738,27.58,29.39,0,0
2024-12-06 03:43:50.514738,27.63,29.79,0,0
2024-12-06 03:53:50.514738,27.59,29.34,0,0
2024-12-06 04:03:50.514738,27.66,29.5,0,0
2024-12-06 04:13:50.514738,27.68,29.52,0,0
2024-12-06 04:23:50.514738,27.77,29.73,0,0
2024-12-06 04:33:50.514738,27.69,29.55,0,0
2024-12-06 04:43:50.514738,27.65,29.74,0,0
2024-12-06 04:53:50.514738,27.59,29.43,0,0
2024-12-06 05:03:50.514738,27.62,29.16,0,0
2024-12-06 05:13:50.514738,27.68,29.32,0,0
2024-12-06 05:23:50.514738,27.75,29.45,0,0
2024-12-06 05:33:50.514738,27.74,29.55,0,0
2024-12-06 05:43:50.514738,27.74,29.44,0,0
2024-12-06 05:53:50.514738,27.72,29.25,0,0
2024-12-06 06:03:50.514738,27.7,29.6,0,0
2024-12-06 06:13:50.514738,27.73,29.77,0,0
2024-12-06 06:23:50.514738,27.67,29.58,0,0
2024-12-06 06:33:50.514738,27.67,29.47,0,0
2024-12-06 06:43:50.514738,27.76,29.42,0,0
2024-12-06 06:53:50.514738,27.69,29.86,0,0
2024-12-06 07:03:50.514738,27.71,30.0,0,0
2024-12-06 07:13:50.514738,27.72,29.93,0,0
2024-12-06 07:23:50.514738,27.69,30.0,0,0
2024-12-06 07:33:50.514738,27.67,29.9,0,0
2024-12-06 07:43:50.514738,27.7,29.57,0,0
2024-12-06 07:53:50.514738,27.63,29.4,0,0
2024-12-06 08:03:50.514738,27.6,28.96,0,0
2024-12-06 08:13:50.514738,27.54,28.51,0,0
2024-12-06 08:23:50.514738,27.54,28.65,0,0
2024-12-06 08:33:50.514738,27.55,29.09,0,0
2024-12-06 08:43:50.514738,27.61,29.11,0,0
2024-12-06 08:53:50.514738,27.64,29.07,0,0
2024-12-06 09:03:50.514738,27.72,28.94,0,0
2024-12-06 09:13:50.514738,27.71,29.04,0,0
2024-12-06 09:23:50.514738,27.68,29.32,0,0
2024-12-06 09:33:50.514738,27.71,29.62,0,0
2024-12-06 09:43:50.514738,27.76,29.96,0,0
2024-12-06 09:53:50.514738,27.75,29.73,0,0
2024-12-06 10:03:50.514738,27.66,29.42,0,0
2024-12-06 10:13:50.514738,27.58,29.61,0,0
2024-12-06 10:23:50.514738,27.66,30.0,0,0
2024-12-06 10:33:50.514738,27.63,29.59,0,0
2024-12-06 10:43:50.514738,27.57,29.98,0,0
2024-12-06 10:53:50.514738,27.6,29.81,0,0
2024-12-06 11:03:50.514738,27.61,30.0,0,0
2024-12-06 11:13:50.514738,27.65,29.85,0,0
2024-12-06 11:23:50.514738,27.63,29.55,0,0
2024-12-06 11:33:50.514738,27.59,29.95,0,0
2024-12-06 11:43:50.514738,27.53,29.89,0,0
2024-12-06 11:53:50.514738,27.56,30.0,0,1
2024-12-06 12:03:50.514738,27.64,29.71,0,0
2024-12-06 12:13:50.514738,27.72,29.54,0,0
2024-12-06 12:23:50.514738,27.67,29.32,0,0
2024-12-06 12:33:50.514738,27.6,29.03,0,0
2024-12-06 12:43:50.514738,27.51,29.3,0,0
2024-12-06 12:53:50.514738,27.53,28.9,0,0
2024-12-06 13:03:50.514738,27.51,29.33,0,0
2024-12-06 13:13:50.514738,27.6,29.02,0,1
2024-12-06 13:23:50.514738,27.67,28.69,0,0
2024-12-06 13:33:50.514738,27.71,28.44,0,0
2024-12-06 13:43:50.514738,27.75,28.62,0,0
2024-12-06 13:53:50.514738,27.85,29.05,0,0
2024-12-06 14:03:50.514738,27.91,28.88,0,0
2024-12-06 14:13:50.514738,27.87,29.16,0,0
2024-12-06 14:23:50.514738,27.91,29.03,0,0
2024-12-06 14:33:50.514738,27.98,29.41,0,0
2024-12-06 14:43:50.514738,27.89,29.26,0,0
2024-12-06 14:53:50.514738,27.84,29.65,0,0
2024-12-06 15:03:50.514738,27.87,29.4,0,0
2024-12-06 15:13:50.514738,27.81,29.04,0,0
2024-12-06 15:23:50.514738,27.77,28.76,0,0
2024-12-06 15:33:50.514738,27.84,28.33,0,0
2024-12-06 15:43:50.514738,27.92,28.09,0,0
2024-12-06 15:53:50.514738,27.82,27.77,0,0
2024-12-06 16:03:50.514738,27.91,27.93,0,0
2024-12-06 16:13:50.514738,27.83,27.71,0,0
2024-12-06 16:23:50.514738,27.8,27.4,0,0
2024-12-06 16:33:50.514738,27.8,27.33,0,0
2024-12-06 16:43:50.514738,27.83,26.84,0,0
2024-12-06 16:53:50.514738,27.78,27.34,0,0
2024-12-06 17:03:50.514738,27.85,27.06,0,0
2024-12-06 17:13:50.514738,27.94,27.05,0,0
2024-12-06 17:23:50.514738,27.89,26.8,0,0
2024-12-06 17:33:50.514738,27.81,26.53,0,0
2024-12-06 17:43:50.514738,27.72,26.34,0,0
2024-12-06 17:53:50.514738,27.72,25.94,0,0
2024-12-06 18:03:50.514738,27.8,26.16,0,0
2024-12-06 18:13:50.514738,27.8,26.19,0,0
2024-12-06 18:23:50.514738,27.74,26.2,0,0
2024-12-06 18:33:50.514738,27.72,26.52,0,0
2024-12-06 18:43:50.514738,27.73,26.82,0,0
2024-12-06 18:53:50.514738,27.78,26.76,0,0
2024-12-06 19:03:50.514738,27.8,26.34,0,0
2024-12-06 19:13:50.514738,27.8,26.61,0,0
2024-12-06 19:23:50.514738,27.78,26.84,0,0
2024-12-06 19:33:50.514738,27.87,27.24,0,0
2024-12-06 19:43:50.514738,27.78,26.92,0,0
2024-12-06 19:53:50.514738,27.87,26.54,0,0
2024-12-06 20:03:50.514738,27.88,26.6,0,0
2024-12-06 20:13:50.514738,27.89,27.03,0,0
2024-12-06 20:23:50.514738,27.96,26.96,0,0
2024-12-06 20:33:50.514738,27.91,27.15,0,0
2024-12-06 20:43:50.514738,27.9,26.86,0,0
2024-12-06 20:53:50.514738,27.86,26.84,0,0
2024-12-06 21:03:50.514738,27.89,26.69,0,0
2024-12-06 21:13:50.514738,27.89,26.26,0,0
2024-12-06 21:23:50.514738,27.92,26.42,0,0
2024-12-06 21:33:50.514738,27.98,26.71,0,0
2024-12-06 21:43:50.514738,27.94,26.5,1,0
2024-12-06 21:53:50.514738,27.94,26.02,0,0
2024-12-06 22:03:50.514738,27.85,26.35,0,0
2024-12-06 22:13:50.514738,27.77,26.28,0,0
2024-12-06 22:23:50.514738,27.71,26.01,0,0
2024-12-06 22:33:50.514738,27.68,26.41,0,0
2024-12-06 22:43:50.514738,27.76,26.85,0,0
2024-12-06 22:53:50.514738,27.71,26.46,0,0
2024-12-06 23:03:50.514738,27.63,26.44,0,0
2024-12-06 23:13:50.514738,27.61,26.0,0,0
2024-12-06 23:23:50.514738,27.52,25.51,0,0
2024-12-06 23:33:50.514738,27.6,25.87,0,0
2024-12-06 23:43:50.514738,27.56,26.3,0,0
2024-12-06 23:53:50.514738,27.52,26.63,0,0
2024-12-07 00:03:50.514738,27.55,26.77,0,0
2024-12-07 00:13:50.514738,27.6,27.01,0,0
2024-12-07 00:23:50.514738,27.67,26.52,0,0
2024-12-07 00:33:50.514738,27.69,26.81,0,0
2024-12-07 00:43:50.514738,27.75,26.39,0,0
2024-12-07 00:53:50.514738,27.77,26.1,0,0
2024-12-07 01:03:50.514738,27.72,26.37,0,0
2024-12-07 01:13:50.514738,27.79,26.43,0,0
2024-12-07 01:23:50.514738,27.75,26.52,0,0
2024-12-07 01:33:50.514738,27.79,26.55,0,0
2024-12-07 01:43:50.514738,27.8,26.76,0,0
2024-12-07 01:53:50.514738,27.81,26.47,0,0
2024-12-07 02:03:50.514738,27.86,26.38,0,0
2024-12-07 02:13:50.514738,27.95,25.91,0,0
2024-12-07 02:23:50.514738,27.9,25.55,0,0
2024-12-07 02:33:50.514738,27.91,25.81,0,0
2024-12-07 02:43:50.514738,27.92,26.13,0,0
2024-12-07 02:53:50.514738,27.99,25.8,0,0
2024-12-07 03:03:50.514738,27.91,26.25,1,0
2024-12-07 03:13:50.514738,27.85,26.27,0,0
2024-12-07 03:23:50.514738,27.82,26.2,0,0
2024-12-07 03:33:50.514738,27.87,25.99,0,0
2024-12-07 03:43:50.514738,27.81,25.64,0,0
2024-12-07 03:53:50.514738,27.78,25.91,0,0
2024-12-07 04:03:50.514738,27.72,26.03,0,0
2024-12-07 04:13:50.514738,27.65,25.71,0,0
2024-12-07 04:23:50.514738,27.6,25.98,0,0
2024-12-07 04:33:50.514738,27.65,26.16,0,0
2024-12-07 04:43:50.514738,27.59,26.12,0,0
2024-12-07 04:53:50.514738,27.64,26.04,0,0
2024-12-07 05:03:50.514738,27.62,26.31,0,0
2024-12-07 05:13:50.514738,27.62,25.99,0,0
2024-12-07 05:23:50.514738,27.6,26.45,0,0
2024-12-07 05:33:50.514738,27.55,26.58,0,0
2024-12-07 05:43:50.514738,27.59,26.96,0,0
2024-12-07 05:53:50.514738,27.58,26.58,0,0
2024-12-07 06:03:50.514738,27.58,26.09,0,1
2024-12-07 06:13:50.514738,27.51,25.84,0,0
2024-12-07 06:23:50.514738,27.55,25.99,0,1
2024-12-07 06:33:50.514738,27.64,26.08,0,0
2024-12-07 06:43:50.514738,27.56,25.72,0,0
2024-12-07 06:53:50.514738,27.65,25.57,0,0
2024-12-07 07:03:50.514738,27.57,25.46,0,0
2024-12-07 07:13:50.514738,27.6,25.34,0,0
2024-12-07 07:23:50.514738,27.53,25.72,0,0
2024-12-07 07:33:50.514738,27.59,25.51,0,1
2024-12-07 07:43:50.514738,27.58,25.18,0,0
2024-12-07 07:53:50.514738,27.59,25.53,0,1
2024-12-07 08:03:50.514738,27.68,25.6,0,0
2024-12-07 08:13:50.514738,27.64,25.99,0,0
2024-12-07 08:23:50.514738,27.56,26.16,0,0
2024-12-07 08:33:50.514738,27.52,25.95,0,0
2024-12-07 08:43:50.514738,27.54,25.99,0,0
2024-12-07 08:53:50.514738,27.57,25.59,0,0
2024-12-07 09:03:50.514738,27.64,25.11,0,0
2024-12-07 09:13:50.514738,27.64,25.0,0,0
2024-12-07 09:23:50.514738,27.68,25.0,0,0
2024-12-07 09:33:50.514738,27.69,25.49,0,0
2024-12-07 09:43:50.514738,27.78,25.52,0,0
2024-12-07 09:53:50.514738,27.87,25.12,0,0
2024-12-07 10:03:50.514738,27.92,25.24,0,0
2024-12-07 10:13:50.514738,27.93,25.59,0,0
2024-12-07 10:23:50.514738,27.87,25.99,0,0
2024-12-07 10:33:50.514738,27.94,25.6,0,0
2024-12-07 10:43:50.514738,27.88,25.49,0,0
2024-12-07 10:53:50.514738,27.9,25.14,0,0
2024-12-07 11:03:50.514738,27.94,25.15,0,0
2024-12-07 11:13:50.514738,27.9,25.6,0,0
2024-12-07 11:23:50.514738,27.87,26.07,0,0
2024-12-07 11:33:50.514738,27.85,26.49,0,0
2024-12-07 11:43:50.514738,27.93,26.07,0,0
2024-12-07 11:53:50.514738,27.86,25.98,0,0
2024-12-07 12:03:50.514738,27.77,26.31,0,0
2024-12-07 12:13:50.514738,27.68,26.74,0,0
2024-12-07 12:23:50.514738,27.66,26.76,0,0
2024-12-07 12:33:50.514738,27.64,26.44,0,0
2024-12-07 12:43:50.514738,27.6,26.89,0,0
2024-12-07 12:53:50.514738,27.55,27.02,0,0
2024-12-07 13:03:50.514738,27.55,27.51,0,1
2024-12-07 13:13:50.514738,27.6,27.49,0,0
2024-12-07 13:23:50.514738,27.63,27.58,0,0
2024-12-07 13:33:50.514738,27.72,27.53,0,0
2024-12-07 13:43:50.514738,27.64,27.8,0,0
2024-12-07 13:53:50.514738,27.64,27.62,0,0
2024-12-07 14:03:50.514738,27.62,28.07,0,0
2024-12-07 14:13:50.514738,27.71,27.88,0,0
2024-12-07 14:23:50.514738,27.75,27.41,0,0
2024-12-07 14:33:50.514738,27.79,27.31,0,0
2024-12-07 14:43:50.514738,27.87,27.55,0,0
2024-12-07 14:53:50.514738,27.89,27.68,0,0
2024-12-07 15:03:50.514738,27.84,28.12,0,0
2024-12-07 15:13:50.514738,27.93,27.77,0,0
2024-12-07 15:23:50.514738,27.96,28.03,0,0
2024-12-07 15:33:50.514738,27.94,28.5,0,0
2024-12-07 15:43:50.514738,27.86,28.94,0,0
2024-12-07 15:53:50.514738,27.83,28.78,0,0
2024-12-07 16:03:50.514738,27.79,28.87,0,0
2024-12-07 16:13:50.514738,27.83,29.17,0,0
2024-12-07 16:23:50.514738,27.91,28.98,0,0
2024-12-07 16:33:50.514738,27.95,29.14,0,0
2024-12-07 16:43:50.514738,27.86,29.51,0,0
2024-12-07 16:53:50.514738,27.85,29.72,0,0
2024-12-07 17:03:50.514738,27.82,30.0,0,0
2024-12-07 17:13:50.514738,27.76,29.72,0,0
2024-12-07 17:23:50.514738,27.82,29.83,0,0
2024-12-07 17:33:50.514738,27.81,30.0,0,0
2024-12-07 17:43:50.514738,27.83,30.0,0,0
2024-12-07 17:53:50.514738,27.79,30.0,0,0
2024-12-07 18:03:50.514738,27.84,30.0,0,0
2024-12-07 18:13:50.514738,27.81,30.0,0,0
2024-12-07 18:23:50.514738,27.76,29.59,0,0
2024-12-07 18:33:50.514738,27.8,29.86,0,0
2024-12-07 18:43:50.514738,27.77,29.69,0,0
2024-12-07 18:53:50.514738,27.8,29.83,0,0
2024-12-07 19:03:50.514738,27.81,29.62,0,0
2024-12-07 19:13:50.514738,27.8,29.65,0,0
2024-12-07 19:23:50.514738,27.73,29.42,0,0
2024-12-07 19:33:50.514738,27.65,29.04,0,0
2024-12-07 19:43:50.514738,27.7,29.18,0,0
2024-12-07 19:53:50.514738,27.78,28.97,0,0
2024-12-07 20:03:50.514738,27.7,28.99,0,0
2024-12-07 20:13:50.514738,27.65,29.09,0,0
2024-12-07 20:23:50.514738,27.74,29.18,0,0
2024-12-07 20:33:50.514738,27.83,29.32,0,0
2024-12-07 20:43:50.514738,27.76,29.57,0,0
2024-12-07 20:53:50.514738,27.67,29.23,0,0
2024-12-07 21:03:50.514738,27.62,29.2,0,0
2024-12-07 21:13:50.514738,27.66,28.96,0,0
2024-12-07 21:23:50.514738,27.57,28.82,0,0
2024-12-07 21:33:50.514738,27.66,28.35,0,0
2024-12-07 21:43:50.514738,27.7,28.52,0,0
2024-12-07 21:53:50.514738,27.74,28.64,0,0
2024-12-07 22:03:50.514738,27.78,28.55,0,0
2024-12-07 22:13:50.514738,27.73,28.56,0,0
2024-12-07 22:23:50.514738,27.7,28.91,0,0
2024-12-07 22:33:50.514738,27.76,28.65,0,0
2024-12-07 22:43:50.514738,27.77,28.37,0,0
2024-12-07 22:53:50.514738,27.68,28.44,0,0
2024-12-07 23:03:50.514738,27.58,28.23,0,0
2024-12-07 23:13:50.514738,27.57,27.82,0,0
2024-12-07 23:23:50.514738,27.51,28.24,0,0
2024-12-07 23:33:50.514738,27.51,28.22,0,0
2024-12-07 23:43:50.514738,27.55,28.41,0,0
2024-12-07 23:53:50.514738,27.59,28.11,0,1
2024-12-08 00:03:50.514738,27.54,27.72,0,0
2024-12-08 00:13:50.514738,27.55,28.12,0,1
2024-12-08 00:23:50.514738,27.56,28.36,0,0
2024-12-08 00:33:50.514738,27.54,28.02,0,0
2024-12-08 00:43:50.514738,27.58,28.12,0,1
2024-12-08 00:53:50.514738,27.66,28.6,0,0
2024-12-08 01:03:50.514738,27.7,29.0,0,0
2024-12-08 01:13:50.514738,27.78,28.93,0,0
2024-12-08 01:23:50.514738,27.76,29.39,0,0
2024-12-08 01:33:50.514738,27.68,29.13,0,0
2024-12-08 01:43:50.514738,27.63,29.17,0,0
2024-12-08 01:53:50.514738,27.64,29.63,0,0
2024-12-08 02:03:50.514738,27.64,29.86,0,0
2024-12-08 02:13:50.514738,27.63,30.0,0,0
2024-12-08 02:23:50.514738,27.7,30.0,0,0
2024-12-08 02:33:50.514738,27.61,30.0,0,0
2024-12-08 02:43:50.514738,27.58,30.0,0,0
2024-12-08 02:53:50.514738,27.56,29.93,0,0
2024-12-08 03:03:50.514738,27.65,29.66,0,0
2024-12-08 03:13:50.514738,27.55,29.4,0,0
2024-12-08 03:23:50.514738,27.58,29.57,0,0
2024-12-08 03:33:50.514738,27.66,29.69,0,0
2024-12-08 03:43:50.514738,27.56,30.0,0,0
2024-12-08 03:53:50.514738,27.54,30.0,0,0
2024-12-08 04:03:50.514738,27.57,29.64,0,1
2024-12-08 04:13:50.514738,27.62,29.93,0,0
2024-12-08 04:23:50.514738,27.59,29.77,0,0
2024-12-08 04:33:50.514738,27.66,29.84,0,0
2024-12-08 04:43:50.514738,27.57,29.91,0,0
2024-12-08 04:53:50.514738,27.6,30.0,0,0
2024-12-08 05:03:50.514738,27.53,29.66,0,0
2024-12-08 05:13:50.514738,27.63,29.62,0,0
2024-12-08 05:23:50.514738,27.67,30.0,0,0
2024-12-08 05:33:50.514738,27.75,30.0,0,0
2024-12-08 05:43:50.514738,27.82,30.0,0,0
2024-12-08 05:53:50.514738,27.77,30.0,0,0
2024-12-08 06:03:50.514738,27.85,30.0,0,0
2024-12-08 06:13:50.514738,27.9,29.58,0,0
2024-12-08 06:23:50.514738,27.93,29.88,0,0
2024-12-08 06:33:50.514738,27.89,29.88,0,0
2024-12-08 06:43:50.514738,27.88,29.72,0,0
2024-12-08 06:53:50.514738,27.82,29.49,0,0
2024-12-08 07:03:50.514738,27.8,29.45,0,0
2024-12-08 07:13:50.514738,27.71,28.96,0,0
2024-12-08 07:23:50.514738,27.81,28.48,0,0
2024-12-08 07:33:50.514738,27.83,28.96,0,0
2024-12-08 07:43:50.514738,27.9,28.87,0,0
2024-12-08 07:53:50.514738,27.92,28.42,0,0
2024-12-08 08:03:50.514738,27.88,28.03,0,0
2024-12-08 08:13:50.514738,27.92,27.64,0,0
2024-12-08 08:23:50.514738,27.84,27.83,0,0
2024-12-08 08:33:50.514738,27.93,28.07,0,0
2024-12-08 08:43:50.514738,27.98,27.66,0,0
2024-12-08 08:53:50.514738,27.89,27.35,0,0
2024-12-08 09:03:50.514738,27.86,26.97,0,0
2024-12-08 09:13:50.514738,27.94,27.02,0,0
2024-12-08 09:23:50.514738,27.85,26.78,0,0
2024-12-08 09:33:50.514738,27.76,26.4,0,0
2024-12-08 09:43:50.514738,27.73,26.74,0,0
2024-12-08 09:53:50.514738,27.74,26.35,0,0
2024-12-08 10:03:50.514738,27.76,26.35,0,0
2024-12-08 10:13:50.514738,27.67,26.7,0,0
2024-12-08 10:23:50.514738,27.76,26.3,0,0
2024-12-08 10:33:50.514738,27.78,26.56,0,0
2024-12-08 10:43:50.514738,27.69,26.15,0,0
2024-12-08 10:53:50.514738,27.73,25.75,0,0
2024-12-08 11:03:50.514738,27.69,26.0,0,0
2024-12-08 11:13:50.514738,27.68,25.87,0,0
2024-12-08 11:23:50.514738,27.61,25.93,0,0
2024-12-08 11:33:50.514738,27.56,26.18,0,0
2024-12-08 11:43:50.514738,27.64,25.87,0,0
2024-12-08 11:53:50.514738,27.67,26.25,0,0
2024-12-08 12:03:50.514738,27.74,26.47,0,0
2024-12-08 12:13:50.514738,27.79,26.31,0,0
2024-12-08 12:23:50.514738,27.76,25.9,0,0
2024-12-08 12:33:50.514738,27.69,25.97,0,0
2024-12-08 12:43:50.514738,27.79,26.28,0,0
2024-12-08 12:53:50.514738,27.69,26.32,0,0
2024-12-08 13:03:50.514738,27.72,26.02,0,0
2024-12-08 13:13:50.514738,27.71,26.52,0,0
2024-12-08 13:23:50.514738,27.78,26.77,0,0
2024-12-08 13:33:50.514738,27.71,26.39,0,0
2024-12-08 13:43:50.514738,27.8,26.69,0,0
2024-12-08 13:53:50.514738,27.88,26.75,0,0
2024-12-08 14:03:50.514738,27.87,27.24,0,0
2024-12-08 14:13:50.514738,27.93,26.85,0,0
2024-12-08 14:23:50.514738,27.92,26.46,0,0
2024-12-08 14:33:50.514738,27.83,26.24,0,0
2024-12-08 14:43:50.514738,27.88,25.82,0,0
2024-12-08 14:53:50.514738,27.85,26.05,0,0
2024-12-08 15:03:50.514738,27.84,26.14,0,0
2024-12-08 15:13:50.514738,27.77,26.12,0,0
2024-12-08 15:23:50.514738,27.78,25.63,0,0
2024-12-08 15:33:50.514738,27.82,25.24,0,0
2024-12-08 15:43:50.514738,27.81,25.11,0,0
2024-12-08 15:53:50.514738,27.85,25.5,0,0
2024-12-08 16:03:50.514738,27.87,25.44,0,0
2024-12-08 16:13:50.514738,27.81,25.86,0,0
2024-12-08 16:23:50.514738,27.77,25.8,0,0
2024-12-08 16:33:50.514738,27.7,26.07,0,0
2024-12-08 16:43:50.514738,27.64,25.85,0,0
2024-12-08 16:53:50.514738,27.68,25.58,0,0
2024-12-08 17:03:50.514738,27.65,26.05,0,0
2024-12-08 17:13:50.514738,27.58,26.08,0,0
2024-12-08 17:23:50.514738,27.67,25.63,0,0
2024-12-08 17:33:50.514738,27.71,25.47,0,0
2024-12-08 17:43:50.514738,27.64,25.52,0,0
2024-12-08 17:53:50.514738,27.66,25.09,0,0
2024-12-08 18:03:50.514738,27.58,25.0,0,0
2024-12-08 18:13:50.514738,27.64,25.0,0,0
2024-12-08 18:23:50.514738,27.6,25.43,0,0
2024-12-08 18:33:50.514738,27.67,25.0,0,0
2024-12-08 18:43:50.514738,27.67,25.36,0,0
2024-12-08 18:53:50.514738,27.62,25.03,0,0
2024-12-08 19:03:50.514738,27.56,25.07,0,0
2024-12-08 19:13:50.514738,27.52,25.49,0,0
2024-12-08 19:23:50.514738,27.59,25.27,0,0
2024-12-08 19:33:50.514738,27.6,25.01,0,1
2024-12-08 19:43:50.514738,27.55,25.0,0,0
2024-12-08 19:53:50.514738,27.59,25.18,0,1
2024-12-08 20:03:50.514738,27.67,25.4,0,0
2024-12-08 20:13:50.514738,27.68,25.13,0,0
2024-12-08 20:23:50.514738,27.68,25.3,0,0
2024-12-08 20:33:50.514738,27.65,25.53,0,0
2024-12-08 20:43:50.514738,27.57,25.74,0,0
2024-12-08 20:53:50.514738,27.65,25.91,0,0
2024-12-08 21:03:50.514738,27.56,25.47,0,0
2024-12-08 21:13:50.514738,27.53,25.38,0,0
2024-12-08 21:23:50.514738,27.63,25.5,0,0
2024-12-08 21:33:50.514738,27.62,25.61,0,0
2024-12-08 21:43:50.514738,27.66,25.9,0,0
2024-12-08 21:53:50.514738,27.6,25.85,0,0
2024-12-08 22:03:50.514738,27.68,25.63,0,0
2024-12-08 22:13:50.514738,27.61,25.66,0,0
2024-12-08 22:23:50.514738,27.58,25.39,0,0
2024-12-08 22:33:50.514738,27.64,25.68,0,0
2024-12-08 22:43:50.514738,27.68,25.3,0,0
2024-12-08 22:53:50.514738,27.61,25.0,0,0
2024-12-08 23:03:50.514738,27.7,25.0,0,0
2024-12-08 23:13:50.514738,27.68,25.18,0,0
2024-12-08 23:23:50.514738,27.59,25.0,0,0
2024-12-08 23:33:50.514738,27.54,25.0,0,0
2024-12-08 23:43:50.514738,27.59,25.18,0,0
2024-12-08 23:53:50.514738,27.62,25.47,0,0
2024-12-09 00:03:50.514738,27.71,25.4,0,0
2024-12-09 00:13:50.514738,27.72,25.0,0,0
2024-12-09 00:23:50.514738,27.81,25.0,0,0
2024-12-09 00:33:50.514738,27.9,25.0,0,0
2024-12-09 00:43:50.514738,28.0,25.05,0,0
2024-12-09 00:53:50.514738,27.99,25.06,1,0
2024-12-09 01:03:50.514738,27.98,25.06,1,0
2024-12-09 01:13:50.514738,27.9,25.0,1,0
2024-12-09 01:23:50.514738,27.85,25.15,0,0
2024-12-09 01:33:50.514738,27.78,25.0,0,0
2024-12-09 01:43:50.514738,27.87,25.33,0,0
2024-12-09 01:53:50.514738,27.93,25.36,0,0
2024-12-09 02:03:50.514738,27.94,25.57,0,0
2024-12-09 02:13:50.514738,27.9,25.6,1,0
2024-12-09 02:23:50.514738,27.86,25.96,0,0
2024-12-09 02:33:50.514738,27.95,26.17,0,0
2024-12-09 02:43:50.514738,27.94,26.12,0,0
2024-12-09 02:53:50.514738,27.9,26.38,1,0
2024-12-09 03:03:50.514738,27.82,26.68,0,0
2024-12-09 03:13:50.514738,27.84,26.69,0,0
2024-12-09 03:23:50.514738,27.93,26.27,0,0
2024-12-09 03:33:50.514738,27.96,26.21,0,0
2024-12-09 03:43:50.514738,27.97,26.14,0,0
2024-12-09 03:53:50.514738,27.88,25.68,0,0
2024-12-09 04:03:50.514738,27.97,26.12,0,0
2024-12-09 04:13:50.514738,27.96,26.59,0,0
2024-12-09 04:23:50.514738,27.86,26.39,0,0
2024-12-09 04:33:50.514738,27.9,26.51,0,0
2024-12-09 04:43:50.514738,27.99,26.52,0,0
2024-12-09 04:53:50.514738,27.98,26.08,1,0
2024-12-09 05:03:50.514738,27.92,25.64,1,0
2024-12-09 05:13:50.514738,27.9,25.81,0,0
2024-12-09 05:23:50.514738,27.9,25.49,0,0
2024-12-09 05:33:50.514738,27.86,25.64,0,0
2024-12-09 05:43:50.514738,27.89,25.99,0,0
2024-12-09 05:53:50.514738,27.87,26.41,0,0
2024-12-09 06:03:50.514738,27.85,26.19,0,0
2024-12-09 06:13:50.514738,27.8,26.65,0,0
2024-12-09 06:23:50.514738,27.84,26.32,0,0
2024-12-09 06:33:50.514738,27.86,26.15,0,0
2024-12-09 06:43:50.514738,27.8,25.94,0,0
2024-12-09 06:53:50.514738,27.88,25.63,0,0
2024-12-09 07:03:50.514738,27.87,25.56,0,0
2024-12-09 07:13:50.514738,27.85,26.02,0,0
2024-12-09 07:23:50.514738,27.83,25.92,0,0
2024-12-09 07:33:50.514738,27.91,25.85,0,0
2024-12-09 07:43:50.514738,27.9,25.98,1,0
2024-12-09 07:53:50.514738,27.88,25.86,0,0
2024-12-09 08:03:50.514738,27.97,25.91,0,0
2024-12-09 08:13:50.514738,27.95,25.46,0,0
2024-12-09 08:23:50.514738,27.89,25.83,0,0
2024-12-09 08:33:50.514738,27.98,25.49,0,0
2024-12-09 08:43:50.514738,27.9,25.76,1,0
2024-12-09 08:53:50.514738,27.94,25.67,0,0
2024-12-09 09:03:50.514738,27.86,25.48,0,0
2024-12-09 09:13:50.514738,27.76,25.91,0,0
2024-12-09 09:23:50.514738,27.75,25.79,0,0
2024-12-09 09:33:50.514738,27.81,26.29,0,0
2024-12-09 09:43:50.514738,27.82,26.35,0,0
2024-12-09 09:53:50.514738,27.81,26.64,0,0
2024-12-09 10:03:50.514738,27.87,27.03,0,0
2024-12-09 10:13:50.514738,27.88,26.87,0,0
2024-12-09 10:23:50.514738,27.82,26.68,0,0
2024-12-09 10:33:50.514738,27.72,26.41,0,0
2024-12-09 10:43:50.514738,27.8,26.4,0,0
2024-12-09 10:53:50.514738,27.76,26.71,0,0
2024-12-09 11:03:50.514738,27.67,26.88,0,0
2024-12-09 11:13:50.514738,27.73,26.45,0,0
2024-12-09 11:23:50.514738,27.63,26.93,0,0
2024-12-09 11:33:50.514738,27.69,27.06,0,0
